crop,split,class,filename,size_bytes,width,height,mode,is_valid,sha256,dhash
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1022.jpg,197833,768,1024,RGB,True,02fa5803fc2625f2d3ad6d9b82dc67fa699515e05d4862ff18bf716155234944,10909010201c161a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1023.jpg,200012,768,1024,RGB,True,02341ed528af54af52b4674111757522ec99d01aea05f2b89fb62cb55b2ee4a9,109090102014161a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1024.jpg,196279,768,1024,RGB,True,9e2fbbe99b9b7bd6c57ed6ad02bd8e1686d318cddfa9d5fe25a9adc744b2603b,0000d0102014061b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1025.jpg,196915,768,1024,RGB,True,caa31d84e0080f1c5be2bf5180c807db0cf460df1c5e2b9fe81f982b2389702b,0000d01020140619
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1026.jpg,196377,768,1024,RGB,True,4e1e05acb5962b0041b557c359f2e3ede40d432e2a524b9c09c50945840ce01c,1010d0100014061b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1027.jpg,199305,768,1024,RGB,True,d6856123f875882253a8edb3054e53a7ea68a37c0e6af9fa1ac7fc6bad335bcd,101090100004065a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1028.jpg,199329,768,1024,RGB,True,2df05783203743eb6f731330f621c847bc1377b39ba04ff5e9326f78fc89de47,1110909000208456
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1029.jpg,203699,768,1024,RGB,True,bc0047ee530acd1885e6c0267d90bf801231868e608afd6758a623fd3cb31d5e,331090b000201454
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1030.jpg,205382,768,1024,RGB,True,8d5073adf284ae3cb3250f5b52e41bb34d90c8f296e2a096d66791a265e2eaac,2230312100401594
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1031.jpg,207283,768,1024,RGB,True,58d86599fcb6ddae5cb327393b9c50fd53f34318724bcebae939e2cdb3f06bbb,2220212100401aa8
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1032.jpg,211929,768,1024,RGB,True,623191616c180c42cf60c72ea6583219ee09d6237230910318447b3e7de66547,6060636110d03aa8
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1033.jpg,212787,768,1024,RGB,True,eaa0afab9b247d29b4ec70dec9947ade366277e6c45036b46a4f7188e64008a5,4040424210903a09
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1034.jpg,207804,768,1024,RGB,True,de64a76864843db0346349a43826f1668a12f136192b55a4968a98f239e9c106,4440404250901428
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1035.jpg,211797,768,1024,RGB,True,a7dc613f487e45eab6f14dc73483d64d870077c3b0972dd203b88b41f465556b,444060624010d03a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1036.jpg,216371,768,1024,RGB,True,feac4dbec1ddef96c33c7702be11bf52075e7e8cc84256199f98199b0553aaaa,606460206100405a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1037.jpg,209088,768,1024,RGB,True,bcc397b6ca0d9eb5d40f839379c599ba86c8a88e7d0703c8e6dbbba89c1b8ada,202020202100004a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1038.jpg,212799,768,1024,RGB,True,2c05228294ee03a0161d52b18f871c809d6e2a0e8aac38e55d7ce7f8ed8de7f7,2020202021000062
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1039.jpg,208436,768,1024,RGB,True,1fecfc7b20e7b8b6ba54cdb015bb77f38efe33f385011324dbae5e674d869490,a022203021000062
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1040.jpg,196879,768,1024,RGB,True,7e5914e444ad591d59a2971eefb4627ec7536740d40e31db1f4a596a0cfd83c0,202220202100400c
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1041.jpg,199489,768,1024,RGB,True,4cda7ad6f2dbb187eca326ba8855ee015d6872e1a71d24d9bc4c859f435541c7,3230103120002995
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1042.jpg,196751,768,1024,RGB,True,6902f2af842d29bb15d51779e56bfabf2c83a0226de59e0c27937afa48bedfc3,1010919000200554
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1043.jpg,196175,768,1024,RGB,True,db3c321ebd9da2a6b4ec89e3f82c7378976a01ef035ea65a67b6557897f08dd2,109091900020845c
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1044.jpg,195221,768,1024,RGB,True,5125b7909ec2f71cd1ed3907d9cd566dd9c62bfbb0758545811ee40223cba0ea,109090100030065c
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1045.jpg,194265,768,1024,RGB,True,2c8024e12857e77f4efbdc6213194ee4e4754878004da410a68001ff7b177628,109090102014465a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1046.jpg,192185,768,1024,RGB,True,9ecb8fbd9b783b06b0c2f230479f54fdaf3c884f81c086630b567bc88666ac3a,909090002084461b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1047.jpg,193466,768,1024,RGB,True,0a55579553d3d9ad9b0167f90389a14f73d95c940ee65af290368fcd3a2d414d,909190002084461b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1048.jpg,193896,768,1024,RGB,True,d2d1bc30f3fd764aa3611a46bdda509c9b15560523391ed1dae1f0adeed38b0e,109190003084461b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot1049.jpg,194453,768,1024,RGB,True,807af2a572a84631bfda78e1713b5ac477b1c2f34e05b989575d1407cbbd8668,109110002084561b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot459.jpg,201709,768,1024,RGB,True,2c27c4d1604b351e1cef55b057829a788b9ec97c88cd4ba04aa77c815a0be7e3,228449363637171b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot460.jpg,201422,768,1024,RGB,True,61dfc83c4b4bac8c59898464def6dd06df3d388fa48db29db889c857976fae8c,238449367617173b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot461.jpg,196735,768,1024,RGB,True,4bd389a24bb49042985fe8f4f10998fe7078a777559949f7896284ca6680b59d,33d469325617172b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot462.jpg,202681,768,1024,RGB,True,a14e172837ee9feb47cdefadc9c4d469c69f4ba51192eaebd6748a9c12350800,33d4693256171f2b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot463.jpg,201226,768,1024,RGB,True,4a5977ae17e86a9a0d65ded88f10bf5733593c94a964e4e166f6e81f6bc71f9e,1ad4291256173f2b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot464.jpg,203329,768,1024,RGB,True,6dc431011d75c15d6124d44a2bfd3e19819d3cdda48adad052b909ab5e72b0d3,12d4291656373b2b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot465.jpg,184080,768,1024,RGB,True,85c0d5759ab501385418ec85e9068516fea88522273c2515282b54e277a9f8dc,8ec1283676171b23
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot466.jpg,148092,768,1024,RGB,True,b730005af23ef7d43cd4867b1a3072c9f86f9398967e0476f938af58d1a406e5,8cc92034765f5735
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot467.jpg,154077,768,1024,RGB,True,7adcaf798a6e6c053cd8ea6349cb1442498fcdcbf0e631d9e8884abc7e977e9d,8942242c6e575555
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot468.jpg,173884,768,1024,RGB,True,8e85513c4dfaf1e84f8f22cd9830ec95a2f6f538d0f14456623e3aa03d1374d2,8142282c2e6e564e
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot469.jpg,172222,768,1024,RGB,True,d271784a9aedad22d669160247abd609f9711684b032082a3446562d22b8ba25,834628ac2e262a4a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot470.jpg,181110,768,1024,RGB,True,17572a2862d08b69d412c14c93f47a039f0818749ca4f51c462abfc19b976c76,83c628ac2c262a4a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot471.jpg,160391,768,1024,RGB,True,63ce81ab84f9d180e16b952341456c8b0e240461fe7bef7204a34eebaabb01ac,d36428a42e262a4a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot472.jpg,149582,768,1024,RGB,True,8424bb6804710ebf8dc1b6ec248b70f2bc0197fa95dcd2682212e0347a21a0b1,42283c347e565a4a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot473.jpg,169328,768,1024,RGB,True,9bd6b77254d70884f7d2070bdb6c821383c89e75ee5e6fcf8ccc417a25ee35ff,2438345c565e5a4a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot474.jpg,148648,768,1024,RGB,True,6055162d6247909833c8ac1e2fb7e7161707a7e44d6e19b4f58de6ba63d79317,46383c7c565e5a4a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot475.jpg,138334,768,1024,RGB,True,f63837b5ad0dc61532bcfbc35d62bf22449976eb7e33ce651c76d6f4ecbcb72e,d364383c7c575f5b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot476.jpg,143536,768,1024,RGB,True,b7f31f744c1e46f6128c36dc0c6fc0eb309be30f1ec674f846480cf0ea0fff1b,9cc3241c5e5f5f55
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot477.jpg,148737,768,1024,RGB,True,36aff0a657da9028f9a60eda45e8c3e265f8915a9de32150d488ff34ab4f4440,929943345c5e5f55
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot478.jpg,154255,768,1024,RGB,True,b79796d8d4fcf59eb0631b3a00a6039f14dd39025aaa3b32f31f8c1d5cb57a18,2698c3243c7c575f
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot479.jpg,158477,768,1024,RGB,True,48baf2ad40b09fd86aa8443e1f97ad085a26f1e36be4650e865d6a7de1bf89d4,26a983c6282c7476
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot480.jpg,153961,768,1024,RGB,True,957779f707a8b286feabb9dac7c6d314be8b39d1825915ba0ef19a9100b6f3ce,66a9a3c6e8acacae
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot481.jpg,153362,768,1024,RGB,True,20ba740242e6246d7fc8c795e19898914aa04b4beaf9634d74ef34ae543c06ca,64290384c0e8e8ac
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot482.jpg,168157,768,1024,RGB,True,9707b89f7a6790486cc39783a2e17cf6bb437bba7d8ba232eaae6cc2be1eea7a,6c491385c159d84c
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot483.jpg,144356,768,1024,RGB,True,274b26bce73164ba6c723cdeb9cc06bca2421c4aafa3e3784dbc0a6727f35511,6c43078d41595d4d
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot484.jpg,125260,768,1024,RGB,True,7198104bdcbf4be33a7b2bad0feac3428ab7770db988e47d031f9a0267e3ec44,29238d4068c8ece4
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot485.jpg,126153,768,1024,RGB,True,36d23ee518c0e0c13dbe85d93446fa98b827120f94c57f323525bcf7eeb2e4a5,9197caa2aaaaaea4
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot486.jpg,130183,768,1024,RGB,True,de36286bb8b51730fb9386be668e846128dcb23904d22937ae017aa12bb225a0,8147391c5d5d5a5a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot487.jpg,142862,768,1024,RGB,True,6ab87a8f9da541bb04958c17d20ff301cd614e019679d9b6050b0f16a71519dd,c9221c5c5e155f5f
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot488.jpg,146326,768,1024,RGB,True,a6b322440a8b0a2304f66cb2c650737c1963a4b9c1db98db68196531f4dbf0c0,a9b29c8a8a17151d
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot489.jpg,243899,768,1024,RGB,True,80f895ed285ae05f82a215abed69f0f045e3c1d4e0f35ff70e065fbea5f9961d,1e0e8c984e4f2fab
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot490.jpg,242631,768,1024,RGB,True,6bf8e82648be1ef2e35b5b6e79a7fbac16acc576556904df8e1e65785efa0012,0f0e8cd84eefafab
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot491.jpg,259303,768,1024,RGB,True,63eb94443afd9c4e19d3009f9638ec1869bf59e9848eb1d4384bfdcc51a55143,0f0eccd84eafafab
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot492.jpg,250995,768,1024,RGB,True,78a1f4a0784d523f091eb1fd5ea510839b7b564454edfaa7e2c54fc8459fd0ec,0f0eced84eaeaf8b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot493.jpg,262721,768,1024,RGB,True,01da5c6846b8ae72009e7ab5070de14b85b06a7d3284bb692470f20ff5e8a202,0f0ece4a6eaea7c3
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot494.jpg,240657,768,1024,RGB,True,dcc348f37d9ab91da7c0c37e28d44f9fd7f3aae18802b7c884c9ed9530f3401b,0f0ece486eafa7c3
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot495.jpg,263637,768,1024,RGB,True,7c6edda4897844d05dc00d751aedee90fb17989583dc6ba6ab928e53d970f24a,0f0eced84eafa7c7
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot496.jpg,226881,768,1024,RGB,True,5972ae4a7b053f94ca05f0236e651c2d8ff4914a2381363490e737de62a8098c,0e8e8c584eafa7eb
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot497.jpg,217658,768,1024,RGB,True,297ebd2530fbf58861aa3921d357ea3814b7b82b0197e483a4fb1a08bbfe7f3a,0e8c98584e6fafcb
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot498.jpg,212000,768,1024,RGB,True,df247b15ef36eb8be9b6b62d0a0fcbdb1b90c1cd807d89e8e0c82799a6f0b625,0e8c98944f4f0fc7
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot499.jpg,209814,768,1024,RGB,True,d1703c82046a61d39ac42c1079bc7e4ee746cefee7d70ce69b9de927682c97b3,0c0da1bd8dce4f87
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot500.jpg,218281,768,1024,RGB,True,b82d39c883b71fae6476cee9f33a4cef4b801d399911448be55c05acd9e60530,0c4d81ab8a8e9e8f
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot501.jpg,214185,768,1024,RGB,True,a3e3163a99487736067a44456482f0f8ca3312f2b5c14965ebe733c616041452,1c4d09a9ba8a9e8e
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot502.jpg,237494,768,1024,RGB,True,89b1b1d82c394c69247999061851c32c6f9f6560b28e76f70ef009b0ce644677,0e0d0da9ba8a8e8e
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot503.jpg,208979,768,1024,RGB,True,7dac29ee72dc093d685a0060198fdfbdf932b0b8c812e3f3daa6548934d4151c,060c85899f8b8e9e
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot504.jpg,192051,768,1024,RGB,True,4f535fb179e0cb58c90fea63f7101ebd22adeb33a8595e70bdcbd771eb8f9345,0f8e8ac4554d4e4e
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot505.jpg,209400,768,1024,RGB,True,7f190fb9f01151141f995307f95c721d559ce2fc2e6a31338ecd91c5141a14e1,0f4e4ae2c6ed4f47
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot506.jpg,204318,768,1024,RGB,True,faef48f938c679eeff254de88b22a93a51de1afce519b57c50688e459c53382f,872f2d62aaaeaf27
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot507.jpg,189363,768,1024,RGB,True,76fd32581643fbd80eb37bf8bdea798b8c2b512193d9847c074eece20c7ddc44,c3bf3c395f5e9faf
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot508.jpg,174023,768,1024,RGB,True,3c565610edad500520238ad3f60857afccc69b6bb4ca6b4add1784f540e4cf3a,8fbf9d9b92b53b3b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot509.jpg,177883,768,1024,RGB,True,a3adbd416bcbcb9a109eec590ceba38e0e83005f3c0d07bfe13609aa90677304,cf9f9cdb92b53b3b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot510.jpg,178773,768,1024,RGB,True,d057e4f3d09a1e0c6d7df23012820e9fae386f9a13c4b083af91381fbdf452c3,ce9f9cd99ab5393b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot511.jpg,180440,768,1024,RGB,True,a6ddfaba72c06976121f2edbfc8a693037acf2b3ef41bd073c15700d4d4abc52,ce9fccdd9a93353b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot512.jpg,177803,768,1024,RGB,True,04dd68c31e052f0f4509bba050afbf73f78ec2fafab20597b5ba381554e8ed19,ce9fcc5d9b92353b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot513.jpg,182252,768,1024,RGB,True,2c51e14a837125d16a8a878f8da6edd1349bed563d6f0705312a1d37505ec456,cedfce4dd992b53b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot514.jpg,173448,768,1024,RGB,True,4b97b91572d4e47eb0d45d91a34722d50114ba6563182a3a8094d6899009141c,cf8fee5dd992b53b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot515.jpg,168911,768,1024,RGB,True,e93668d445f00f6739b4e448bed237c40051654eb8953091f9378358b1e5d498,cf9fccd99ab1313b
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot516.jpg,163701,768,1024,RGB,True,2ac67a3fbaefbf04aaf8aa2ea3df622ee07abfdf714215aba4a0928aeae0be7a,df9cdc9b9a353b3a
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot517.jpg,160947,768,1024,RGB,True,ce11ae2dda8bbfd328a7b427621faccbcbdf20941cf7629043c95801cbcceae0,9f9dddbab7336b26
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot518.jpg,175439,768,1024,RGB,True,62fc8aaad0ea2b5723e992a84f677fac5d7f94e7565bd714e00fbc686f974633,9f9ddab2352b6666
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot519.jpg,177641,768,1024,RGB,True,11ae7175fa9d3b68f8808564fb1c491e639d5bc30fda0d5d6133b86c9b57275b,9f9ddab2b53b6666
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot520.jpg,162631,768,1024,RGB,True,17043a7787e46d95004fbb34955ca4e9c2a5bf352806d22a38dc5383652aceab,9f8c5d92b53b3327
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot521.jpg,160537,768,1024,RGB,True,41e2b9233fae73073da832d1436e838d3ab7f96af44409ea985a7bc13f20ff9d,dfcc4ddab2b53b33
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot522.jpg,169346,768,1024,RGB,True,156639d5fc2f87a2c6486ed233c5c25f6cb12f721179dd15a36d14d0ace84d29,ddec4ddb92953b33
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot523.jpg,166057,768,1024,RGB,True,80f89dd0f2e6cb16171a802f963ebfd9912bff0d980913d776c65162dc7ab4e4,9cec4dcad295bba3
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot524.jpg,181496,768,1024,RGB,True,5222179702c00df3aed6a2dc9dbaf4d0e1a1588af0d3ca6db3e8a28e6a6e2a36,ccec69dad395bba3
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot525.jpg,178895,768,1024,RGB,True,15b212388d2a49a9aedbf67c9ef54316ce1eda259de061f88ed178ee85fbaeaa,83af9c5d59dbd89d
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot526.jpg,179208,768,1024,RGB,True,da9130136686dbf1895e240be66d074e778b5292590f10c9f363e8aac572ebda,839bdc5d59d9d899
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot527.jpg,187268,768,1024,RGB,True,58aa24ed5d3938a886c87958141dfabc4d955cbf416e3909b6d37c244392da3a,839bdc5c5d59d8d8
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot528.jpg,193167,768,1024,RGB,True,4f2d6e451baabd5f4a9334cc3196ceba3362371bc78dfb36662f0f917b6f60fd,83dbdc5cddd9d8dc
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot529.jpg,192369,768,1024,RGB,True,d7fd137d7a59f2ef2275c200cf305a87d8985aace299bf2631fe7d57fd7c19ea,838bdc5d5959d898
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot530.jpg,188920,768,1024,RGB,True,cff2f357bed122d5aeadfd60e87b1b944d9020c85b7dec952c541ba18b94b184,83a39c5d5953d090
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot531.jpg,176170,768,1024,RGB,True,d26c92f768f212fed135c8a5136561c582e364e06699de9480f418cf63242a5e,93dbdc5d595bdad8
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot532.jpg,179711,768,1024,RGB,True,a48e2024d92166f21fd75098aebc582371aa3fe33c52d1c7011f2c27a89463a9,93dbdcdc9d59d8d5
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot533.jpg,141433,768,1024,RGB,True,248e3d050fdae98a94b23511d6b5d6290ae8778bc6f033b87b1b159987a9191c,8692b69496969181
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot534.jpg,143620,768,1024,RGB,True,33d06eb6d86904495ba66e558b7c2728d7e9a8472c01a7c8356c9b925465b548,869a929696969c95
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot535.jpg,138861,768,1024,RGB,True,a87a8b68511e643208aff97a9a84140ce07c79aedc7887b628e157371a8551cb,cad2d2d6d2d2d0d4
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot536.jpg,127762,768,1024,RGB,True,e5a2cb9763c89950197e332a5ffb782dbbfccc0b79079a353c6fb6c45376b53c,cad296d652d2d0c4
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot537.jpg,122801,768,1024,RGB,True,17eb360a69f500b636ec7dd5987ac98ce96cd48d7e21513e4f7e667cc3bcbde5,c2d2d65642c0c0c0
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot538.jpg,126819,768,1024,RGB,True,6d7c74cec5c305478eee92306111780e5744e5557c30be1547f0bddd7cd79314,c2d6d64246c4c4c0
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot539.jpg,137249,768,1024,RGB,True,17b6ce184549b7da95c8fa083fad78e32ba6cfd10eac50fd664929b95edc2607,c6d6d656c6ccd4c0
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot540.jpg,138642,768,1024,RGB,True,df46f073320014451c04223cb021034feca622805e1334a6ab4d9fd92b427091,c6d6c646c6c4c4c0
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot541.jpg,130719,768,1024,RGB,True,cd5787bee9df1edcb757d9c38368298d1dabec56fc117d9f8e7556b036ddbbbb,d6d6c646c4c5c4c0
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot542.jpg,127362,768,1024,RGB,True,68ff5d9c90f404a767c8a0869c026a6a6855e19ccacd7d9ba25f893c91117b0f,d4d6c6d6c4c1c4c1
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot543.jpg,126952,768,1024,RGB,True,f3425e2a06ac6eadbbe44067d42d4d55e802dcabd2a9b2add0a4a529eb5fda3d,d4dcc6cec4c9c8c1
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot544.jpg,113978,768,1024,RGB,True,401303fbe688c962aff7b3338b588e0b766ac82352728ca0894a01af86762c06,94dccecec4c9ccc5
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot545.jpg,116485,768,1024,RGB,True,c31f79454f0743fd2663f54753a32ea8fab78b091a2d4103389e58acad08d09d,94decec4ccccc0e0
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot546.jpg,118637,768,1024,RGB,True,0dc31937d96483467cefb1143e83845105a21172499cf99ff63f1bec1a20b841,d4d64ec5c5e4c0c2
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot547.jpg,124043,768,1024,RGB,True,6d2ca87d9d9f30991cef9f51f5a7d418733e0ace2925e5f4a94cbabd2a8e0121,d64646c5e5e4c0c2
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot548.jpg,116959,768,1024,RGB,True,d905e8979c5b80089e02cb5ed8d01b1ed8871c00175905803e9278746c4a1657,d65646c5c5e4c0c2
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot549.jpg,109926,768,1024,RGB,True,45683c6240b1e56022a1c45192c4c85cf78fb7be12244da3c978a4ff09824a58,c6564645c5e9e4c0
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot550.jpg,109513,768,1024,RGB,True,5b3658bb0e008696ce363bc0b1e15d649738f3628951975cc824d9333f8c7c9e,c4d6464645e9ece5
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot551.jpg,105728,768,1024,RGB,True,8f313b30162507d58140de71b0be81d79ea30fdabecbc15b5c84f870c3ead831,c6c64e464741c8c4
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot552.jpg,114427,768,1024,RGB,True,50fd61502f414816676e4906c3cea26beaed8dbf2920f222a515d2a747fe88e0,c2c6666e6667e8e8
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot553.jpg,115823,768,1024,RGB,True,df6deccde860314af338fe15c607a2866c5034eb0cfcfbc446f3de24fcea9ab1,e2e666666367e8ec
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot554.jpg,113313,768,1024,RGB,True,7e814acbb8f1ad62adbdc147f9c7f508910fffe25f367cdc518dd9e352d53e60,ea626666676327e8
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot555.jpg,121920,768,1024,RGB,True,5da8d1b8229e7af5c679648b804dfaf45bca352ddddca3705692189135bfbcf6,6fe2626666636368
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot556.jpg,123209,768,1024,RGB,True,3e6e358c47b2e75bbb9b27b5a48256fac7e1223f75ee5783725309f17f6d09cf,4ee2e6666666666c
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot557.jpg,168114,768,1024,RGB,True,ff7a36baeae8bcc3dda24e6182876c31c1a800cdcf156017a138be40c5b5787b,ccaf7eded4dcc8c9
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot558.jpg,173625,768,1024,RGB,True,0468213652e3e333198f4f4548a176eb030794c203cda601da689ad26676f2e7,ccaf7eded4dcccc2
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot559.jpg,173208,768,1024,RGB,True,ab88f32481aa92ce6b0ccd193cfdb838eb6059ec7d3bf9e83c4eb09f741e31da,ccaf7eded4dcccc2
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot560.jpg,171382,768,1024,RGB,True,e25cc18891f7c424ba81237783ace37a2eeb209566dd64bd09bfa296a9a00fb2,ccaf5eded4dcc4c2
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot561.jpg,168984,768,1024,RGB,True,1b1ce7357f8a41ee43d85ec7d584c0a68106bcc2bf22f42d650a0276c38b5b51,cca75eded4dcc4c2
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot562.jpg,167059,768,1024,RGB,True,3c86cc703c6dbd785cbb3f1ce93b75c5295351216f76180cfd3da581d842bd71,cca75eded4c4c4ca
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot563.jpg,156227,768,1024,RGB,True,024987a7ee5833f0c3fd5c1c11f49e38618ca225a8bc7a94a014bdb7ad980c4a,cc3f5edec4ccc4cb
Coconut,train,Gray_Leaf_Spot,GrayLeafSpot564.jpg,130680,768,1024,RGB,True,79fbbf4d1a69e57cf0316df44e8c3dd7b2eebe7320746d0c196ab51e16901e7c,9e1f4ecec4c4c0cb
