crop,duplicate_file,original_file,sha256,action
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(591).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\62394305-3fca-4782-ad4a-b5670fcfac61___RS_Erly.B 7395.JPG,f94edef640ee5f28165099ebe2a9c278cc67e33e05cf7e191d28eceac33eb581,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(593).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\65590648-dcda-4455-b1ca-9311e4e6d0af___RS_Erly.B 7659.JPG,71d43d890be0981258e1d986b92b2deac4953008485f23a0580c04c991127534,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(594).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\75128610-8633-4000-8f74-17b6cff222d7___RS_Erly.B 6341.JPG,77da9c0dea190527b237e03ec3383e09a8181abac29b8f98385078d64316befa,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(73).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3a5a5775-fd2c-43ea-ad6b-ce2e50b36dcf___RS_Erly.B 6469.JPG,5f4013ec2cf45720e8927b176fce45d331328943ef7d0493d077dcc9a2a3e393,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(74).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3a7c19c6-a86d-4127-b00e-600cb0244ac4___RS_Erly.B 6415.JPG,ea46c28e9f55a57b7415f0b1f02d15de0f71c3962f26cbfe9c360639bc65ef9b,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(75).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3a8ed6b0-1566-4ab1-b0e2-6a670dfca65a___RS_Erly.B 7653.JPG,ef5c956697b271013faa9e4639ecf4eb75300ae6ebf70064db2f8eb4c29d054e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(77).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3a634ad7-1119-4ea1-9268-bedc8308fdc8___RS_Erly.B 7841.JPG,fa339b98abb2195509f44931377a4071bd61b2f310ccf5a58b84eb4673609a02,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(79).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3b0f2e65-0005-4b3a-b63c-4ec99b3b92e5___RS_Erly.B 8227.JPG,581f30b256fb312408a0c2426befaaeb510849a6d20203e2127d26e5ec66ab51,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(81).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3b86d42f-4b22-4bfe-bfa9-ec4567c886dc___RS_Erly.B 7823.JPG,52a91b6e9b546a299def21a13bfc98c9d468e1cc82ac20ded371ac9fbfad5aa9,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(82).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3b3193c5-e717-4b40-b450-7ee5c6e22d1a___RS_Erly.B 9382.JPG,be5b7f2381849515d204cc00805700c0d504670c41e396d9d73d95f147b2cb22,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(85).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3c5e2faa-3bca-4d88-8841-fa06cf7388f1___RS_Erly.B 9599.JPG,c77500698c66a7fb79c7174dde615b89a271a0314e40900027d0ebf0f9d326ec,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(88).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3d8e1f90-be34-4da7-b124-a98eddb346d1___RS_Erly.B 7414.JPG,3fee1154b394775039edb06e44708fc985e828d93822bc7fe2d80845d9dcec50,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(89).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3d9a4538-4797-45fe-8cff-104237e19368___RS_Erly.B 7729.JPG,af964e62c676ad408af67a4cfd42d889c68eb5c45eff387cb213cf361ab9b77f,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(90).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3dab5935-91ca-489d-b4f4-127300fc527e___RS_Erly.B 6342.JPG,48307e88c6676f9ef0b4716191179c2926e443d971abeedcc6b2f3693a3c1c74,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(92).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3e9af11d-b43d-4bfd-9cdf-1b0d847d3bf6___RS_Erly.B 7739.JPG,16906f147f2980847bcce6310e45af185fb3e931003b1dd809874776d4998e4d,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(96).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\3fa32b26-e7bb-493e-b7c2-c40e3f3df380___RS_Erly.B 9546.JPG,461493d58cdf1a65cca9ba7fcc259013f19aa5aa3cb216386bd39d552a320b89,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(98).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\04ddbde3-d33c-42bf-b849-dad24d64fd6f___RS_Erly.B 7664.JPG,38093b22f698ad2707c507a8d446ac95d18f553dcec85201d567bd8c642cd65f,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(99).JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\04e38351-80bc-4260-8a4d-187f7817c3e5___RS_Erly.B 7439.JPG,430d3d965dd221b0441861a15aa1c1a1979dcd24eb75d44a40d668c5b8e54738,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\Early_Blight_of_Tomato1687.jpg,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(27).jpg,12ce0c3a8c2a2004e28e6927eddfa5199c1e7b5e1bc3f2cf6f1d9eb43824f620,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\Tomato-early-blight_1_1-12wmver.jpg,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(991).jpg,d9184e763d4bab679a6227ddbacc931f2b869df0c0c1d7a4fd57b54c33951004,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a0cb35c3-0ae6-4b64-a42f-d14006f3d315___RS_Erly.B 7357.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(596).JPG,f76dc045990c91aa824bfcb897ffc8bc4a62718f32e91f7ac116bec62b280c9c,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a0db48a5-bbb6-4374-ad9f-8132e33280f5___RS_Erly.B 7791.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(597).JPG,4cd2b070b24f0d602aeba34392a692907d31583e5cb71c7e54138dc525434bd4,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a2b13360-65ce-4302-8bec-50bdc1b9789d___RS_Erly.B 9446.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(600).JPG,2f78788a6b4f815e2747e76d514a6f03a5c1296245f0eb58076c0c38127c843e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a2da7455-c116-4d02-b506-89183f817d78___RS_Erly.B 9371.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(601).JPG,3d20144268d2d87b41dbce693c3fa53128d7b4a11db7509464c2f1848cacbc5c,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a4bf3663-8d32-49e7-8394-cd0d29531704___RS_Erly.B 9465.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(605).JPG,e0120691a1c7a4591ba694e51dfd82ba043d3a12dab6eb1c31ac20225d5c6098,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a52492e3-7916-4a13-a175-6a6c0dd3440a___RS_Erly.B 7613.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(638).JPG,a7e48f77a45fc6b314674b934ffbbce1ef86fd45e95144a64981b8f91a9c0a69,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a5b33d5a-99bc-43b9-b408-aaf9535189e0___RS_Erly.B 8372.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(606).JPG,4cd5ec37b1bfc469586af4862a79c48ec2772820c0f6f0bdd94181a030d244b0,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a87f4fa1-5d7b-42e9-81ed-127aa62ad1e6___RS_Erly.B 8258.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(627).JPG,bbb7c172dd1a202665e151f01e1fd059454da0ae2b2198ce8690c28a7c5c9cb2,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a8844870-0efc-494c-af8c-d5c94fd619f3___RS_Erly.B 7756.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(639).JPG,5a76ed60561aa960db8ddfd93432fe5e7e780d5641ef9ad3eb303274cfc980e7,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a8d93308-45b8-46e0-b708-02c325d6b027___RS_Erly.B 9535.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(616).JPG,b707d8c2f6873063d80b17e9510da42d894ad24777f506fe1006e8baadbb50d5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\a8e1a7a4-d45d-4072-9c25-6f7685f8f08b___RS_Erly.B 9387.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(617).JPG,c9a6e8340f9ed6b85555c071a64581cdd13997f2a5d96c775a9eba54e42ba570,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\ac804481-f1b0-498c-a6af-a66da467f84e___RS_Erly.B 7760.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(649).JPG,43d1d5f3cc0e7ae44aa84a099eef6c5c6aaee269468c8fa0bf0d47f63574d326,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\aca65de6-6464-4f8c-803d-b55f92f950f8___RS_Erly.B 6663.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(650).JPG,22e83a2c6912d6a8fb7e436e6d4adaf9adb0a9531a430869ba2058361607ac3d,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\afc527c5-c9b2-478b-8df0-ff66767191df___RS_Erly.B 7473.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(660).JPG,5d340ad2ece899278b0a4bd947198236f7c1f4f929f88af72a145780b421a5f9,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\c410d512-4708-49dd-ba8f-efce2796a3f5___RS_Erly.B 7602.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(747).JPG,340b6d324df37945b0d8a2f8f00432b6d609c94205383e76da861f64a6d4a1a3,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\c581e384-d3bd-4a55-a03a-761ebe1e4895___RS_Erly.B 7567.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(748).JPG,953ad20e98b290773ed7044464b01982bbe1edfe7b0702333e7a17253befa728,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\c78483c5-424f-4a5f-aab3-5b909b62a7e6___RS_Erly.B 7541.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(757).JPG,efdba0900b51e1b48c33ca7936a9f42488fb579a2d2de21c394e569b3114b9d5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\c793a3d2-1f1d-486c-9140-87d2354c4874___RS_Erly.B 7545.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(750).JPG,bf7336426d3ae85e3cb6f49c39396e1a517bca64b85f90490b5198dcfc8e730e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\e084577f-bb13-4baf-8384-2b37eb430236___RS_Erly.B 7673.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(874).JPG,5cfd9850e7b1ecd6657e2fe673db8f45308a857ad6e3436555fd2bd44455a993,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\e56354a5-5e3f-4ed6-bfe5-3c783a32dc98___RS_Erly.B 9413.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(872).JPG,403031a7373a65c1d8dd8caac4cf469112d3d05a0d90550ef8402b1d99a81a02,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\e63371a7-2fb1-4446-9fb2-6d679485d2b0___RS_Erly.B 8415.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(873).JPG,01ddae58e37b0aecf37cd46bb639af5039feeb3d1715ac50e4e2ee4851ff6064,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\e6645f63-afc8-416a-a4cb-0f5c719476ae___RS_Erly.B 6419.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(871).JPG,84ff8fcfcbb005f2d339fd63eaa11a19a103a3da221a86c5d956fa70e0648075,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\e701c578-1fa3-4ed3-9874-5f90c6d2eb3c___RS_Erly.B 9583.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(868).JPG,0672f5eb5411c91ded4ba5c7890d6ec57adc87db9cfa03e445c4c55c32d266e3,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\e7120235-6ae1-4642-8ec8-a16812aedce5___RS_Erly.B 9507.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(877).JPG,fd9dfc5eb46f94143df0ed0a4c22c0fab8eecc12cb607a85cde843391ee53adf,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\e803b217-d9a9-4b0d-9ea1-679145625159___RS_Erly.B 9571.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(869).JPG,2031eb6f2f97aea9444ae57f2e41a4ff0ff99f8ef077fe73eeb1c0b3d4ed23ea,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Early_blight\ea08bf85-06df-41d8-8b09-29feb53cdccf___RS_Erly.B 7486.JPG,F:/SIH_DATASET/processed/tomato\train\Early_blight\EB_(878).JPG,bed0f39d966ff1eefbbd3efb2010c89f0c072f680c4a65b9d3e86c1265b0ee4e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\2c47b891-3c97-48f1-a2cc-5aa53d3a1148___GHLB2 Leaf 9011.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\1a69b38b-c4eb-42c4-9584-bcb14fb8db0c___GHLB2 Leaf 9011.JPG,7ff8410db407008bb9aecf0cc5505f2b47ffd89e508413a30ea983b4bc169714,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\2c47b891-3c97-48f1-a2cc-5aa53d3a1148___GHLB2 Leaf 9011_flipLR.JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\1a69b38b-c4eb-42c4-9584-bcb14fb8db0c___GHLB2 Leaf 9011_flipLR.JPG,468b12cc10b2411eab77918cd36de0a7d0005b47361125c0a1446d6b3bcf844b,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\5de6da85-f8c4-48c4-b463-3e6bd78884cc___GHLB_PS Leaf 24 Day 16_flipLR.jpg,F:/SIH_DATASET/processed/tomato\train\Late_blight\3fae9c64-18f0-4a67-9f97-554248bb1bed___GHLB_PS Leaf 24 Day 16_flipLR.jpg,1d202e8c6b21351c851a4220c6ac5be10c4bf7f659fa82f8cc54c512c4ee1bb9,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (100).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\014eee0c-8000-4762-b4b8-63ecc2fadc13___GHLB2ES Leaf 69.1.JPG,b522026f659f57fbb20f653b1ce1803c4819d5873932cc6d9109555258c284bd,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (103).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\15e1e8d7-e05a-4dc1-b872-364b15f004f0___RS_Late.B 4873.JPG,1ddb42b974f225f201438b3b245eda95495cae1d4cf3512ef5396ba0d6442ae5,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (111).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\17b9f7ec-5126-4d11-8c1b-a679e0fb9e74___GHLB2 Leaf 114.JPG,a006744a85a626c0cfe10db0a5d7537bea0da2fba57aa6f7785295da60a5e168,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (113).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\18ab423e-c11a-4800-a84b-4598f08560d8___RS_Late.B 6571.JPG,9b1ffd8128392ca6dca90ab2a664cde75ecf8541506fbc194ee200f3c96d2672,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (114).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\18cb836c-f351-41e4-933a-fae2feb4b9ad___RS_Late.B 6050.JPG,63e97c1be381805e5c1fe5274b7703cf8740d93b6baf69b72e4b3bff6d9df103,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (115).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\19b2b71e-d648-46fb-921d-a7858a1c67c7___GHLB2 Leaf 9102.JPG,5327d266a82a07f1b5887657e56f42d8b8914d159f1f9f98be386300d0cfc94e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (117).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\19f3e2cd-2900-4043-bb15-31a0098d26b9___RS_Late.B 5197.JPG,2a180d76b0d8360b8dd2df65a1a26f1e3f59f4943f44eaa55c78caf5e2b62bb1,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (118).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\20ab7535-34d8-4bac-b3a7-4fa929a1bed3___GHLB2 Leaf 59.1.JPG,a852c0b6a300de54d54fade5cb782c87f266b321f080c706471a43f8c1f8658e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (119).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\20b33342-6c05-4cab-9008-6f09548a0db9___RS_Late.B 5128.JPG,91b8faf7a6122d02520c1244b53729a2985ac461453eda1ac13eecd4f417836f,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (120).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\20fe383e-d172-4aee-b76c-d82420e93b0c___RS_Late.B 5519.JPG,f2dc1f2ebac8fd93973929c51e7a4114634621696e493c1cde12e9cc1562ce2e,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (122).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\021ca736-df21-458a-9010-fab4803f08fe___RS_Late.B 7010.JPG,00b24978ac887905b0be6d1da4edd93e9e183c5af6be6922ad033441a3a766fd,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (123).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\21a4f74f-08cb-44b8-9e40-3ff5a9c8a9da___GHLB Leaf 8.2 Day 7.JPG,7b1c5ccbac252980e22ff7dc9157804020a719a690f3266d8dfe8819d5d27406,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (125).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\21f3629a-8126-4f23-85c5-05636ff87644___RS_Late.B 6906.JPG,1096d9fe10e31c769be7335f48d8aee59829f81a816890d39f066788759588ca,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (126).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\22a34aab-076c-4e49-a584-9377c07b45aa___RS_Late.B 4866.JPG,86c017260de090c596b6707ab0ccfbf7c118a432385a08e7aa3b4e0975a308fa,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (127).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\22c36fa3-849f-4918-8790-99a8bda1e527___RS_Late.B 5987.JPG,ad0612cf305839957376384d2ba9b4558590d14a05be77dd1bedfe177f7b3e80,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (129).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\024dc5bb-7990-4256-b2b4-a8495b71cbd4___RS_Late.B 6064.JPG,519506cd707ea78ceeece72eb7106043cb45e949cd0347f3e17099a291393584,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (131).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\25a83fb3-e27a-419c-a9db-652fae319fcd___RS_Late.B 6191.JPG,5cc88cf37163d968c0de1eb8f1cf832d274f6fd6b4970a8365ddb0ce69a84206,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (132).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\25b8f158-e12f-4f16-b968-f9e891264d28___RS_Late.B 6041.JPG,f9e292d7694c2b6489e255b1259b0e69850279943049533d961938d5c60f918a,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (133).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\25bb0739-cbd4-4e75-a6f4-67ca5cc7f986___GHLB2 Leaf 8789.JPG,cc5c39c60633dc48c0c038ca411a58503ce0d63f9cec37c36db6f305ef2b68df,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (135).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\25de48a3-1b15-42cd-9e6c-795207f252c8___RS_Late.B 5237.JPG,7f8507a8c9825c76b839b6827f10f8eaca197a8daac4d85fb747517770788bbf,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (136).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\25fa2bdf-15e3-4330-8e54-1cbf6b714d3d___GHLB2 Leaf 133.JPG,8554a5a6a49e2ac104bd4459019aae8586ba37ee5a07721d01800b97cdfaf797,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (137).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\26a317de-3882-41ca-a83d-5f1f106b9a85___RS_Late.B 4967.JPG,90abf3a37a2b0ad041bac8f5ad3ad0574c08268f3106f037a34ef59a03b56450,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (140).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\26d22895-7a72-4e27-99b7-222618d69b7b___RS_Late.B 5111.JPG,f49f8d0476dc287d6ab474fdc3cb7ebd515f5afab7ae312aa04eada1d9a73622,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (147).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\28d8dd2a-d5d1-427c-8c58-383af4a8b2d1___GHLB2 Leaf 9041.JPG,0d394343d0b1adf8dd338c4b919f8bb87bd8a7b4bf370f9390645d7fc381288c,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (150).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\28f782dd-1c8a-439d-9eb6-e55c52ef45bd___RS_Late.B 5447.JPG,8e16b1f59ab72d59810ec64e956b05bf56ebd32aba8ec26295906ad56a8bc637,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (151).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\29e99d11-44d0-4c6c-8183-c3e7be56ce58___RS_Late.B 7093.JPG,7cdd6e817289e338895f034c03bd9f96d6487f15a321cd372c8efa9f46d316be,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (153).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\29eb16c9-e283-46f3-b373-4cfb2cd511d2___GHLB2 Leaf 9055.JPG,3456b671377d78ec4f218c0e14e86b20106e96f6f40b81546ff409eced7bc7d0,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (154).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\29f85d31-a9c2-404a-b7bc-9a5b9cd7aa88___RS_Late.B 5541.JPG,d3d36519acb9c0cec4bb2dfb63cb6ceafd66984a81c9c7aa8b0345ff57db17e4,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (155).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\30f95811-1559-4076-a66b-25e3209c7db6___GHLB2ES Leaf 136.JPG,5861dcc495b0fdd71637dabd79782368fcad226f8959285cce4f5f4b2ec0c365,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (156).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\031ab3ab-02f4-4397-9886-54345461580d___RS_Late.B 6654.JPG,e8995c7097939fd85d1c39182edea0c2756a346052c955644a675a888b7390c1,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (158).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\31df9041-c8b0-4ebb-93f7-cdac5338723b___GHLB Leaf 3.1 Day 1.JPG,a2bd8ad567d761dc0144649998a43f6e5c235ef3ef3e2edbcc76ec4ab3b2fee3,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (164).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\34bd18fa-d898-40d4-83ed-665caabed7d0___RS_Late.B 5113.JPG,a5d3e9a1e4da246a7cc207ea14194c3479384f07ecbcbf956a886dfbdb2d1075,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (165).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\34ce281a-ca92-4f89-a074-157fcedabf4c___RS_Late.B 5590.JPG,97090d6915adacbd4c35c348ff3e3713618e2857ca5c5d6872ef586837577a8d,DEDUPLICATED
Tomato,F:/SIH_DATASET/processed/tomato\train\Late_blight\LB_ (168).JPG,F:/SIH_DATASET/processed/tomato\train\Late_blight\35bf2b79-f0c4-471c-95ee-2f32df6b8dc6___GHLB2 Leaf 8854.JPG,6ba0b9a260d7635c9a868530ffe9b64d88bc3385a06d5abc1088b04de90f39f7,DEDUPLICATED
