original_path,processed_path,action,reason,dataset,crop,class
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_060.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_060.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_061.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_061.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_062.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_062.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_063.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_063.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_064.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_064.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_065.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_065.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_066.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_066.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_067.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_067.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_068.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_068.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_069.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_069.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_070.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_070.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_071.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_071.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_072.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_072.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_073.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_073.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_074.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_074.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_075.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_075.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_076.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_076.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_077.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_077.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_078.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_078.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_079.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_079.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_080.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_080.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_081.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_081.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_082.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_044.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_083.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_083.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_084.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_046.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_085.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_047.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_086.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_048.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_087.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_049.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_088.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_050.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_089.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_089.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_090.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_052.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_091.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_054.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_092.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_055.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_093.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_093.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_094.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blight_rotated_094.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_095.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_056.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_096.jpg,NONE,EXCLUDED_EXACT_DUPLICATE,Binary identical to C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\bacterial_leaf_blight\blight_rotated_058.jpg,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_025.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_025.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_026.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_026.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_027.jpg,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_027.jpg,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_028.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_028.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_029.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_029.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_030.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_030.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_031.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_031.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_032.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_032.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_033.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_033.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_034.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_034.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_035.JPG,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_035.JPG,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\raw\DS_RICE_02\rice\train\blast\blast_rotated_036.png,C:\Users\Prathach Raj P\.gemini\antigravity\scratch\krishi-marga\dataset_research\KRISHI_MARGA_DATASETS\05_Core_Grains_Vegetables\Paddy_Rice\processed\images\Rice\DS_RICE_02_Rice_blast_rotated_036.png,KEPT,Valid image passing all automated filters,DS_RICE_02,Paddy_Rice,Rice
