dataset_id,crop,class,file_path,width,height,format,file_size,readable,blur_score_if_available,brightness_score_if_available,quality_flag,reason
DS_SUGAR_02,Sugarcane,Red Rot,train\images\S_RR-86-_JPG.rf.1871acfad15e7b9cafe4f5d9dd98a34c.jpg,640,640,JPEG,43474,True,1146.7,97.32,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,train\images\S_RR-88-_JPG.rf.f27b59010ab46ee7bfd3c9a0da4cbfd4.jpg,640,640,JPEG,46245,True,959.22,101.32,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,train\images\S_RR-9-_JPG.rf.7b35d4e89daaedf6bcb738a3c433d60f.jpg,640,640,JPEG,50225,True,1411.37,65.37,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,train\images\S_RR-90-_JPG.rf.ae49041e17458cd66678b5830348d62e.jpg,640,640,JPEG,67728,True,3011.74,101.22,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,train\images\S_RR-92-_JPG.rf.1ade77ee0cc6e1b50f0c1fa7dc26e98b.jpg,640,640,JPEG,71614,True,2754.41,120.26,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,train\images\S_RR-93-_JPG.rf.77e5742f059d8b5b4d4f449045ad0779.jpg,640,640,JPEG,66352,True,2860.91,103.64,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,train\images\S_RR-96-_JPG.rf.2995b56baf1e1d4e598c350358ad3a68.jpg,640,640,JPEG,61623,True,3019.06,99.37,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,train\images\S_RR-97-_JPG.rf.ccd4ed4bae03f62152c33926291730a1.jpg,640,640,JPEG,80909,True,3740.88,104.26,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,train\images\S_RR-98-_JPG.rf.4d425ccc0dacf988b107c201be34fcf1.jpg,640,640,JPEG,54553,True,2662.35,121.84,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-10-_JPG.rf.643d85d034d1ca3ff06c4066b6c22019.jpg,640,640,JPEG,41681,True,1102.23,98.0,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-100-_JPG.rf.f140ffda9fd46dcad28f058995c410dc.jpg,640,640,JPEG,39431,True,647.11,103.82,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-12-_JPG.rf.e27904153e28c9e2b35179e06af1c221.jpg,640,640,JPEG,38745,True,728.04,98.97,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-13-_JPG.rf.35c318064344aa90f7af7a4505a160eb.jpg,640,640,JPEG,37784,True,591.64,99.99,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-25-_JPG.rf.61075fc4f45f916518ad44228dbbd319.jpg,640,640,JPEG,43352,True,930.15,116.45,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-27-_JPG.rf.94bca54ca2d82acf92260257fc38d5bc.jpg,640,640,JPEG,55045,True,419.17,137.11,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-3-_JPG.rf.2cae7f7dce558124a791df52cbc6a029.jpg,640,640,JPEG,32524,True,223.57,110.84,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-36-_JPG.rf.7d4062c257d81d02ae497e5401b571a7.jpg,640,640,JPEG,42387,True,1074.32,111.87,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-38-_JPG.rf.8f029ffb1556bbf5b463590c0f4c69df.jpg,640,640,JPEG,49952,True,1566.18,101.1,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-43-_JPG.rf.b1589dca6d7452efde00e4bc3d3e08b0.jpg,640,640,JPEG,50628,True,1494.15,104.35,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-52-_JPG.rf.1c9514317466a95e8138000fc4804cfc.jpg,640,640,JPEG,48836,True,1490.58,113.04,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-6-_JPG.rf.32154d5163af1c6bc9bb8fe78822fe4a.jpg,640,640,JPEG,40106,True,510.98,106.6,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-63-_JPG.rf.a1cbb598066eb27a90d48080011fe92c.jpg,640,640,JPEG,59110,True,2538.44,113.08,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-64-_JPG.rf.4c031d8b5137475140a190d86667fff6.jpg,640,640,JPEG,52933,True,2261.71,116.53,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-67-_JPG.rf.4bb7b0a523599e04e3f67a5f6ae46974.jpg,640,640,JPEG,57796,True,2350.1,99.36,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-82-_JPG.rf.063d116e23b1a4f44aa9ee8995530c73.jpg,640,640,JPEG,58593,True,2768.13,111.58,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-84-_JPG.rf.d6aba30465a56ec05a3d4209398fde9b.jpg,640,640,JPEG,54011,True,6161.55,131.21,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-85-_JPG.rf.5e6c013d810f3dc0f1bcfad8e69f9f4e.jpg,640,640,JPEG,48530,True,1110.91,106.65,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-9-_JPG.rf.154eaa384d80ad89a7da90583d873b71.jpg,640,640,JPEG,47377,True,1846.49,105.56,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Bacterial Blight,valid\images\S_BLB-99-_JPG.rf.cc3e34909fccb78758a4cf53e46ffd19.jpg,640,640,JPEG,36771,True,538.07,108.71,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Healthy,valid\images\S_H-30-_jpg.rf.e99cea5d87d5b2dbd4b76ed17fce939c.jpg,640,640,JPEG,75475,True,2699.71,128.88,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Healthy,valid\images\S_H-4-_jpg.rf.70caaf20e686d9857c38127968e74ae0.jpg,640,640,JPEG,26569,True,327.03,136.82,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Healthy,valid\images\S_H-44-_jpg.rf.8409434b2e038122c9c96d4f74d493e5.jpg,640,640,JPEG,39042,True,614.66,131.84,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Healthy,valid\images\S_H-63-_JPG.rf.f73253dfd6069bf1a751e2ade8f6bbb6.jpg,640,640,JPEG,36436,True,413.42,118.89,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Healthy,valid\images\S_H-72-_JPG.rf.ca1b470ad6859e7c9bdd15e26fd4d293.jpg,640,640,JPEG,35555,True,718.73,137.15,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,valid\images\S_RR-24-_JPG.rf.eb0617d269ad0f1b8f53e138b884245d.jpg,640,640,JPEG,78825,True,4074.23,104.62,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,valid\images\S_RR-55-_JPG.rf.2adcb7a24c0aa404d9ce6dbea507b776.jpg,640,640,JPEG,51823,True,2124.41,102.4,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,valid\images\S_RR-58-_JPG.rf.c1197eb8b1c0a527d2b7c448ff0876e1.jpg,640,640,JPEG,42822,True,876.19,113.25,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,valid\images\S_RR-6-_JPG.rf.a6b244596ae2d0ba33efe41a6109778c.jpg,640,640,JPEG,37778,True,965.87,113.23,CLEAN,Passes technical checks
DS_SUGAR_02,Sugarcane,Red Rot,valid\images\S_RR-80-_JPG.rf.c57531e9bde822690862cad7ba73d799.jpg,640,640,JPEG,52715,True,1916.7,99.98,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_044.jpg,300,300,JPEG,8518,True,172.73,125.91,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_045.jpg,300,300,JPEG,21108,True,2553.56,117.8,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_046.jpg,300,300,JPEG,22733,True,4161.6,111.02,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_047.jpg,300,300,JPEG,16055,True,1558.05,112.85,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_048.jpg,300,300,JPEG,20437,True,3286.06,105.62,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_049.jpg,300,300,JPEG,16136,True,2339.12,81.3,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_050.jpg,300,300,JPEG,23255,True,4872.31,109.43,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_051.jpg,300,300,JPEG,15399,True,1932.97,106.48,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_052.jpg,300,300,JPEG,16242,True,2037.02,133.93,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_053.jpg,300,300,JPEG,19187,True,3238.97,112.2,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_054.jpg,300,300,JPEG,13533,True,1092.58,88.54,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_055.jpg,300,300,JPEG,15511,True,1904.54,127.16,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_056.jpg,300,300,JPEG,23033,True,3725.59,162.47,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_057.jpg,300,300,JPEG,18649,True,2976.19,104.74,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_058.jpg,300,300,JPEG,12319,True,967.28,112.1,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_059.jpg,300,300,JPEG,13406,True,1093.09,128.14,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_060.JPG,300,300,JPEG,23424,True,4677.69,124.59,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_061.JPG,300,300,JPEG,25135,True,6046.25,120.43,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_062.JPG,300,300,JPEG,16657,True,2248.47,116.34,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_063.JPG,300,300,JPEG,18054,True,2985.12,85.54,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_064.JPG,300,300,JPEG,14987,True,1536.62,126.32,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_065.JPG,300,300,JPEG,13905,True,1189.67,96.37,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_066.JPG,300,300,JPEG,14762,True,1370.12,118.0,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_067.JPG,300,300,JPEG,14070,True,1863.81,110.9,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_068.JPG,300,300,JPEG,13961,True,1148.06,114.27,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_069.JPG,300,300,JPEG,14199,True,1246.2,107.37,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_070.JPG,300,300,JPEG,14509,True,1580.28,90.68,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_071.JPG,300,300,JPEG,14284,True,1031.45,115.37,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_072.JPG,300,300,JPEG,14331,True,1544.86,100.89,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_073.JPG,300,300,JPEG,16247,True,1433.72,148.54,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_074.JPG,300,300,JPEG,16028,True,1710.77,135.75,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_075.JPG,300,300,JPEG,16682,True,1728.5,136.95,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_076.jpg,300,300,JPEG,10534,True,386.3,165.94,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_077.jpg,300,300,JPEG,10336,True,244.59,132.22,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_078.jpg,300,300,JPEG,13280,True,469.89,125.3,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_079.jpg,300,300,JPEG,9688,True,296.21,93.92,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_080.jpg,300,300,JPEG,19469,True,2098.5,138.41,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_081.jpg,300,300,JPEG,8805,True,189.69,147.34,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_082.jpg,300,300,JPEG,8518,True,172.73,125.91,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_083.jpg,300,300,JPEG,21224,True,2556.29,117.78,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_084.jpg,300,300,JPEG,22733,True,4161.6,111.02,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_085.jpg,300,300,JPEG,16055,True,1558.05,112.85,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_086.jpg,300,300,JPEG,20437,True,3286.06,105.62,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_087.jpg,300,300,JPEG,16136,True,2339.12,81.3,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_088.jpg,300,300,JPEG,23255,True,4872.31,109.43,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_089.jpg,300,300,JPEG,15398,True,1928.0,106.51,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_090.jpg,300,300,JPEG,16242,True,2037.02,133.93,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_091.jpg,300,300,JPEG,13533,True,1092.58,88.54,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_092.jpg,300,300,JPEG,15511,True,1904.54,127.16,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_093.jpg,300,300,JPEG,13364,True,1206.56,85.6,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_094.jpg,300,300,JPEG,16637,True,2191.37,126.08,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_095.jpg,300,300,JPEG,23033,True,3725.59,162.47,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\bacterial_leaf_blight\blight_rotated_096.jpg,300,300,JPEG,12319,True,967.28,112.1,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_025.jpg,300,300,JPEG,11774,True,616.18,98.54,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_026.png,300,300,PNG,117259,True,507.51,93.3,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_027.jpg,300,300,JPEG,7627,True,449.76,36.52,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_028.png,300,300,PNG,119380,True,1043.29,125.29,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_029.JPG,300,300,JPEG,16326,True,1458.08,123.42,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_030.png,300,300,PNG,126400,True,413.96,146.79,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_031.JPG,300,300,JPEG,10533,True,513.06,115.89,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_032.png,300,300,PNG,84878,True,40.85,130.97,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_033.JPG,300,300,JPEG,10741,True,605.27,112.16,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_034.png,300,300,PNG,134750,True,342.32,151.8,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_035.JPG,300,300,JPEG,12863,True,872.06,111.18,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_036.png,300,300,PNG,154710,True,876.33,101.26,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_037.JPG,300,300,JPEG,13080,True,924.31,116.62,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_038.png,300,300,PNG,107715,True,230.06,133.58,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_039.JPG,300,300,JPEG,11757,True,845.2,141.76,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_040.png,300,300,PNG,126649,True,388.32,139.47,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_041.JPG,300,300,JPEG,10567,True,698.64,123.0,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_042.png,300,300,PNG,102221,True,163.55,141.2,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_043.JPG,300,300,JPEG,15066,True,1119.06,90.51,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_044.png,300,300,PNG,100896,True,210.5,110.96,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_045.jpg,300,300,JPEG,14011,True,1002.18,70.7,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_046.png,300,300,PNG,100647,True,128.43,124.27,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_047.JPG,300,300,JPEG,15002,True,841.45,120.92,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_048.JPG,300,300,JPEG,14305,True,696.82,116.42,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\blast\blast_rotated_049.JPG,300,300,JPEG,16178,True,910.33,110.74,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_018.jpg,300,300,JPEG,11385,True,343.37,132.44,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_019.jpg,300,300,JPEG,11002,True,154.75,153.37,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_020.jpg,300,300,JPEG,7634,True,50.21,142.04,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_021.jpg,300,300,JPEG,7895,True,233.13,131.72,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_022.jpg,300,300,JPEG,10713,True,165.3,108.69,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_023.jpg,300,300,JPEG,13264,True,499.83,125.04,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_024.jpg,300,300,JPEG,7276,True,37.25,137.27,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_025.jpg,300,300,JPEG,9832,True,221.04,135.91,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_026.jpg,300,300,JPEG,7663,True,50.12,138.53,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_027.jpg,300,300,JPEG,7203,True,42.77,123.24,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_028.jpg,300,300,JPEG,12459,True,318.57,133.78,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_029.jpg,300,300,JPEG,11275,True,217.87,138.95,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_030.jpg,300,300,JPEG,8112,True,75.74,133.05,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_031.jpg,300,300,JPEG,10265,True,209.82,143.79,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_032.jpg,300,300,JPEG,15290,True,571.61,134.9,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_033.jpg,300,300,JPEG,10749,True,525.45,98.45,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_034.jpg,300,300,JPEG,10482,True,163.51,121.34,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_035.jpg,300,300,JPEG,14315,True,197.5,138.28,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_036.jpg,300,300,JPEG,8707,True,82.95,161.44,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_037.jpg,300,300,JPEG,7192,True,42.49,131.66,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_038.jpg,300,300,JPEG,7917,True,65.66,138.94,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_039.jpg,300,300,JPEG,10817,True,246.53,138.75,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_040.jpg,300,300,JPEG,9046,True,77.35,131.98,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_041.jpg,300,300,JPEG,10586,True,139.77,132.42,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_042.jpg,300,300,JPEG,13033,True,575.85,142.09,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_043.jpg,300,300,JPEG,11486,True,271.81,164.42,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_044.jpg,300,300,JPEG,9877,True,168.88,134.17,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_045.jpg,300,300,JPEG,10460,True,216.54,128.64,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_046.jpg,300,300,JPEG,7647,True,73.88,108.33,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_047.jpg,300,300,JPEG,9874,True,105.72,113.74,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_048.jpg,300,300,JPEG,6648,True,30.51,144.51,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_049.jpg,300,300,JPEG,10409,True,142.9,152.36,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_050.jpg,300,300,JPEG,9683,True,106.0,137.91,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_051.jpg,300,300,JPEG,8650,True,217.73,125.95,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_052.jpg,300,300,JPEG,9389,True,279.46,126.83,CLEAN,Passes technical checks
DS_RICE_02,Paddy_Rice,Rice,rice\train\brownspot\brownspot_rotated_053.jpg,300,300,JPEG,13024,True,207.38,137.42,CLEAN,Passes technical checks
